MSA name,Output
616.ID_1336_left__REDUCED__2015-2057___2084-2132__DOTS_1,no significant pairs
617.ID_1337_left__REDUCED__6116-6170___6206-6267__DOTS_1,------------BASE-PAIRS IDENTIFIED - SEE TABLE OF SUGGESTED CO-VARYING POSITIONS------------
618.ID_1338_left__REDUCED__11917-11949___12045-12104__DOTS_1,no significant pairs
619.ID_1339_left__REDUCED__11468-11553___11699-11786__DOTS_1,no significant pairs
62.ID_1033:binLong:56_left_left__REDUCED__4130-4178___5209-5261__DOTS_1,no significant pairs
620.ID_133:binLong:14_left_left__REDUCED__2873-2925___3612-3656__DOTS_1,no significant pairs
621.ID_133:binLong:17_left_left__REDUCED__8958-9021___9507-9543__DOTS_1,no significant pairs
622.ID_133:binLong:2_left_left__REDUCED__16675-16771___16859-16969__DOTS_1,no significant pairs
623.ID_133:binLong:21_left_left__REDUCED__11906-11968___12121-12203__DOTS_1,no significant pairs
624.ID_133:binLong:24_left_left__REDUCED__1462-1517___1539-1600__DOTS_1,no significant pairs
625.ID_133:binShort:3_left_left__REDUCED__17932-17980___17969-18024__DOTS_1,------------BASE-PAIRS IDENTIFIED - SEE TABLE OF SUGGESTED CO-VARYING POSITIONS------------
626.ID_133:binShort:4_left_left__REDUCED__17943-17998___17979-18038__DOTS_1,------------BASE-PAIRS IDENTIFIED - SEE TABLE OF SUGGESTED CO-VARYING POSITIONS------------
627.ID_134_left__REDUCED__29649-29692___29810-29864__DOTS_1,------------BASE-PAIRS IDENTIFIED - SEE TABLE OF SUGGESTED CO-VARYING POSITIONS------------
628.ID_1340_left__REDUCED__16261-16313___16376-16427__DOTS_1,no significant pairs
629.ID_1341_left__REDUCED__1120-1179___1248-1302__DOTS_1,no significant pairs
63.ID_1034_left__REDUCED__18924-18990___18952-19019__DOTS_1,no significant pairs
630.ID_1342_left__REDUCED__1802-1859___1948-1982__DOTS_1,no significant pairs
631.ID_1343_left__REDUCED__11504-11560___11657-11728__DOTS_1,no significant pairs
632.ID_1344_left__REDUCED__4006-4060___8929-8992__DOTS_1,no significant pairs
633.ID_1345_left__REDUCED__2030-2086___5680-5736__DOTS_1,no significant pairs
634.ID_1346_left__REDUCED__13952-14004___14213-14272__DOTS_1,no significant pairs
635.ID_1347_left__REDUCED__2503-2554___2602-2671__DOTS_1,------------BASE-PAIRS IDENTIFIED - SEE TABLE OF SUGGESTED CO-VARYING POSITIONS------------
636.ID_1348_left__REDUCED__8912-8945___10153-10212__DOTS_1,------------BASE-PAIRS IDENTIFIED - SEE TABLE OF SUGGESTED CO-VARYING POSITIONS------------
637.ID_1349_left__REDUCED__28471-28521___28637-28719__DOTS_1,------------BASE-PAIRS IDENTIFIED - SEE TABLE OF SUGGESTED CO-VARYING POSITIONS------------
638.ID_134:binLong:19_left_left__REDUCED__10100-10171___10772-10827__DOTS_1,no significant pairs
639.ID_134:binLong:24_left_left__REDUCED__18761-18818___18845-18932__DOTS_1,no significant pairs
64.ID_1035_left__REDUCED__5272-5345___5421-5512__DOTS_1,no significant pairs
640.ID_134:binShort:1_left_left__REDUCED__11351-11402___11387-11444__DOTS_1,no significant pairs
641.ID_135_left__REDUCED__31-92___3924-3984__DOTS_1,no significant pairs
642.ID_1350_left__REDUCED__10823-10882___10910-10963__DOTS_1,no significant pairs
643.ID_1351_left__REDUCED__1083-1156___1245-1306__DOTS_1,no significant pairs
644.ID_1352_left__REDUCED__2798-2855___3651-3710__DOTS_1,no significant pairs
645.ID_1352:binLong:67_left_left__REDUCED__28373-28442___28953-29030__DOTS_1,no significant pairs
646.ID_1353_left__REDUCED__10086-10126___10779-10826__DOTS_1,no significant pairs
647.ID_1354_left__REDUCED__11916-11980___12136-12189__DOTS_1,no significant pairs
648.ID_1354:binLong:73_left_left__REDUCED__6111-6178___6287-6327__DOTS_1,no significant pairs
649.ID_1355_left__REDUCED__9372-9441___10143-10182__DOTS_1,no significant pairs
65.ID_1036_left__REDUCED__10080-10216___10752-10830__DOTS_1,no significant pairs
650.ID_1356_left__REDUCED__16987-17029___17318-17391__DOTS_1,no significant pairs
651.ID_1357_left__REDUCED__27725-27770___29316-29362__DOTS_1,------------BASE-PAIRS IDENTIFIED - SEE TABLE OF SUGGESTED CO-VARYING POSITIONS------------
652.ID_1358_left__REDUCED__11459-11530___11698-11781__DOTS_1,no significant pairs
653.ID_1359_left__REDUCED__26756-26802___26813-26853__DOTS_1,no significant pairs
654.ID_135:binLong:11_left_left__REDUCED__22916-22968___23024-23085__DOTS_1,------------BASE-PAIRS IDENTIFIED - SEE TABLE OF SUGGESTED CO-VARYING POSITIONS------------
655.ID_135:binLong:16_left_left__REDUCED__1104-1156___1272-1328__DOTS_1,no significant pairs
656.ID_135:binLong:17_left_left__REDUCED__10070-10140___10767-10840__DOTS_1,no significant pairs
657.ID_135:binLong:33_left_left__REDUCED__29215-29269___29308-29350__DOTS_1,no significant pairs
658.ID_135:binLong:6_left_left__REDUCED__8965-9047___9483-9539__DOTS_1,no significant pairs
659.ID_135:binLong:8_left_left__REDUCED__2103-2173___2200-2261__DOTS_1,no significant pairs
66.ID_1036:binLong:40_left_left__REDUCED__2962-3031___3143-3172__DOTS_1,no significant pairs
660.ID_135:binShort:1_left_left__REDUCED__6511-6551___6536-6587__DOTS_1,no significant pairs
661.ID_135:binShort:2_left_left__REDUCED__7510-7553___7541-7576__DOTS_1,no significant pairs
662.ID_135:binShort:3_left_left__REDUCED__19673-19749___19709-19761__DOTS_1,no significant pairs
663.ID_135:binShort:4_left_left__REDUCED__7066-7135___7110-7159__DOTS_1,no significant pairs
664.ID_136_left__REDUCED__15162-15203___15210-15276__DOTS_1,no significant pairs
665.ID_1360_left__REDUCED__20171-20247___20777-20805__DOTS_1,no significant pairs
666.ID_1361_left__REDUCED__11223-11267___12273-12342__DOTS_1,no significant pairs
667.ID_1362_left__REDUCED__28461-28549___28595-28713__DOTS_1,------------BASE-PAIRS IDENTIFIED - SEE TABLE OF SUGGESTED CO-VARYING POSITIONS------------
668.ID_1363_left__REDUCED__16980-17029___17310-17389__DOTS_1,no significant pairs
669.ID_1364_left__REDUCED__11212-11261___12285-12335__DOTS_1,no significant pairs
67.ID_1037_left__REDUCED__12160-12326___12220-12343__DOTS_1,no significant pairs
670.ID_1365_left__REDUCED__11347-11403___11803-11857__DOTS_1,no significant pairs
671.ID_1366_left__REDUCED__3494-3548___3572-3620__DOTS_1,no significant pairs
672.ID_1367_left__REDUCED__2652-2728___4321-4363__DOTS_1,no significant pairs
673.ID_1368_left__REDUCED__9425-9465___9901-9944__DOTS_1,no significant pairs
674.ID_1369_left__REDUCED__5183-5258___5591-5649__DOTS_1,no significant pairs
675.ID_136:binLong:14_left_left__REDUCED__10364-10465___10609-10663__DOTS_1,no significant pairs
676.ID_136:binLong:23_left_left__REDUCED__12452-12522___12571-12639__DOTS_1,no significant pairs
677.ID_136:binLong:9_left_left__REDUCED__26506-26579___26988-27035__DOTS_1,no significant pairs
678.ID_136:binShort:4_left_left__REDUCED__24285-24341___24313-24369__DOTS_1,no significant pairs
679.ID_137_left__REDUCED__15708-15850___15856-15921__DOTS_1,no significant pairs
68.ID_1038_left__REDUCED__2896-2954___2940-2999__DOTS_1,no significant pairs
680.ID_1370_left__REDUCED__16618-16704___16980-17031__DOTS_1,no significant pairs
681.ID_1371_left__REDUCED__28471-28538___28698-28772__DOTS_1,------------BASE-PAIRS IDENTIFIED - SEE TABLE OF SUGGESTED CO-VARYING POSITIONS------------
682.ID_1372_left__REDUCED__5701-5751___5778-5813__DOTS_1,no significant pairs
683.ID_1373_left__REDUCED__3105-3173___3613-3664__DOTS_1,no significant pairs
684.ID_1374_left__REDUCED__7943-8004___8065-8129__DOTS_1,no significant pairs
685.ID_1374:binLong:62_left_left__REDUCED__29636-29703___29837-29884__DOTS_1,no significant pairs
686.ID_1375_left__REDUCED__15888-15935___16040-16072__DOTS_1,no significant pairs
687.ID_1376_left__REDUCED__10079-10182___10768-10827__DOTS_1,no significant pairs
688.ID_1377_left__REDUCED__21049-21093___21101-21141__DOTS_1,no significant pairs
689.ID_1378_left__REDUCED__17529-17602___18120-18187__DOTS_1,no significant pairs
69.ID_1039_left__REDUCED__5172-5256___5603-5665__DOTS_1,no significant pairs
690.ID_1379_left__REDUCED__1814-1852___1934-1977__DOTS_1,no significant pairs
691.ID_137:binLong:12_left_left__REDUCED__6909-6971___7165-7228__DOTS_1,no significant pairs
692.ID_137:binLong:19_left_left__REDUCED__13364-13425___14770-14848__DOTS_1,no significant pairs
693.ID_137:binLong:24_left_left__REDUCED__2105-2155___2170-2244__DOTS_1,no significant pairs
694.ID_138_left__REDUCED__28301-28375___29120-29167__DOTS_1,------------BASE-PAIRS IDENTIFIED - SEE TABLE OF SUGGESTED CO-VARYING POSITIONS------------
695.ID_1380_left__REDUCED__4422-4485___4597-4671__DOTS_1,no significant pairs
696.ID_1380:binLong:67_left_left__REDUCED__28644-28707___28772-28800__DOTS_1,no significant pairs
697.ID_1381_left__REDUCED__16210-16286___16366-16429__DOTS_1,no significant pairs
698.ID_1382_left__REDUCED__22686-22725___22757-22805__DOTS_1,no significant pairs
699.ID_1383_left__REDUCED__26203-26256___26324-26364__DOTS_1,no significant pairs
7.ID_1001_left__REDUCED__26886-26930___26986-27026__DOTS_1,no significant pairs
70.ID_103:binLong:12_left_left__REDUCED__7628-7676___7915-7968__DOTS_1,no significant pairs
700.ID_1384_left__REDUCED__7782-7867___8196-8260__DOTS_1,no significant pairs
701.ID_1385_left__REDUCED__3738-3804___3914-3983__DOTS_1,no significant pairs
702.ID_1386_left__REDUCED__28452-28522___28760-28797__DOTS_1,------------BASE-PAIRS IDENTIFIED - SEE TABLE OF SUGGESTED CO-VARYING POSITIONS------------
703.ID_1387_left__REDUCED__26453-26521___26987-27034__DOTS_1,------------BASE-PAIRS IDENTIFIED - SEE TABLE OF SUGGESTED CO-VARYING POSITIONS------------
704.ID_1388_left__REDUCED__19071-19157___19527-19572__DOTS_1,no significant pairs
705.ID_1389_left__REDUCED__10402-10464___10543-10622__DOTS_1,no significant pairs
706.ID_138:binLong:11_left_left__REDUCED__6082-6134___6434-6519__DOTS_1,------------BASE-PAIRS IDENTIFIED - SEE TABLE OF SUGGESTED CO-VARYING POSITIONS------------
707.ID_138:binLong:22_left_left__REDUCED__30-90___3877-3980__DOTS_1,no significant pairs
708.ID_138:binLong:47_left_left__REDUCED__7385-7437___7447-7477__DOTS_1,no significant pairs
709.ID_138:binShort:2_left_left__REDUCED__17955-18024___17993-18056__DOTS_1,no significant pairs
71.ID_103:binLong:22_left_left__REDUCED__13830-13897___14303-14370__DOTS_1,no significant pairs
710.ID_139_left__REDUCED__2269-2336___2481-2536__DOTS_1,no significant pairs
711.ID_1390_left__REDUCED__5045-5117___5180-5232__DOTS_1,no significant pairs
712.ID_1391_left__REDUCED__11460-11518___11730-11790__DOTS_1,no significant pairs
713.ID_1392_left__REDUCED__2918-2997___3058-3131__DOTS_1,no significant pairs
714.ID_1393_left__REDUCED__3740-3805___3928-3992__DOTS_1,no significant pairs
715.ID_1394_left__REDUCED__13544-13611___14516-14629__DOTS_1,no significant pairs
716.ID_1395_left__REDUCED__28318-28368___28966-29067__DOTS_1,no significant pairs
717.ID_1396_left__REDUCED__19064-19158___19531-19562__DOTS_1,no significant pairs
718.ID_1397_left__REDUCED__10385-10455___10584-10671__DOTS_1,no significant pairs
719.ID_1397:binLong:28_left_left__REDUCED__28648-28713___28772-28801__DOTS_1,no significant pairs
72.ID_103:binLong:24_left_left__REDUCED__17678-17739___18054-18108__DOTS_1,no significant pairs
720.ID_1398_left__REDUCED__39-91___505-578__DOTS_1,no significant pairs
721.ID_1399_left__REDUCED__8809-8862___9964-10023__DOTS_1,------------BASE-PAIRS IDENTIFIED - SEE TABLE OF SUGGESTED CO-VARYING POSITIONS------------
722.ID_139:binLong:12_left_left__REDUCED__10126-10204___10760-10821__DOTS_1,no significant pairs
723.ID_139:binLong:23_left_left__REDUCED__26440-26550___26971-27044__DOTS_1,no significant pairs
724.ID_139:binLong:25_left_left__REDUCED__5996-6059___6481-6568__DOTS_1,no significant pairs
725.ID_139:binLong:9_left_left__REDUCED__12335-12402___12652-12739__DOTS_1,no significant pairs
726.ID_139:binShort:2_left_left__REDUCED__1517-1576___1538-1606__DOTS_1,no significant pairs
727.ID_139:binShort:3_left_left__REDUCED__29706-29794___29708-29800__DOTS_1,no significant pairs
728.ID_13:binLong:14_left_left__REDUCED__14920-15000___16043-16093__DOTS_1,no significant pairs
729.ID_13:binLong:19_left_left__REDUCED__10383-10451___10609-10675__DOTS_1,no significant pairs
73.ID_103:binLong:3_left_left__REDUCED__16623-16710___16986-17033__DOTS_1,no significant pairs
730.ID_13:binLong:24_left_left__REDUCED__26463-26549___26848-26927__DOTS_1,no significant pairs
731.ID_13:binLong:55_left_left__REDUCED__1002-1118___1335-1402__DOTS_1,no significant pairs
732.ID_13:binShort:2_left_left__REDUCED__13798-13839___13822-13874__DOTS_1,no significant pairs
733.ID_13:binShort:3_left_left__REDUCED__935-993___964-1024__DOTS_1,no significant pairs
734.ID_13:binShort:4_left_left__REDUCED__3114-3188___3160-3248__DOTS_1,no significant pairs
735.ID_14_left__REDUCED__15882-15950___15964-16052__DOTS_1,no significant pairs
736.ID_140_left__REDUCED__16087-16144___16162-16213__DOTS_1,no significant pairs
737.ID_1400_left__REDUCED__9569-9618___10913-10968__DOTS_1,no significant pairs
738.ID_1400:binLong:54_left_left__REDUCED__6851-6900___7199-7241__DOTS_1,no significant pairs
739.ID_1401_left__REDUCED__16907-17046___17316-17442__DOTS_1,no significant pairs
74.ID_103:binLong:36_left_left__REDUCED__13514-13576___14647-14699__DOTS_1,no significant pairs
740.ID_1402_left__REDUCED__28336-28522___28904-29020__DOTS_1,------------BASE-PAIRS IDENTIFIED - SEE TABLE OF SUGGESTED CO-VARYING POSITIONS------------
741.ID_1403_left__REDUCED__28838-28885___28905-28980__DOTS_1,no significant pairs
742.ID_1404_left__REDUCED__2106-2150___2691-2749__DOTS_1,no significant pairs
743.ID_1405_left__REDUCED__5945-6001___7325-7378__DOTS_1,no significant pairs
744.ID_1406_left__REDUCED__19693-19777___20063-20111__DOTS_1,no significant pairs
745.ID_1407_left__REDUCED__3421-3482___3594-3639__DOTS_1,no significant pairs
746.ID_1407:binLong:45_left_left__REDUCED__845-891___901-958__DOTS_1,no significant pairs
747.ID_1408_left__REDUCED__26515-26556___26979-27035__DOTS_1,no significant pairs
748.ID_1409_left__REDUCED__23178-23232___23585-23621__DOTS_1,no significant pairs
749.ID_140:binLong:17_left_left__REDUCED__20167-20247___20760-20807__DOTS_1,no significant pairs
75.ID_103:binLong:74_left_left__REDUCED__5623-5683___8965-8992__DOTS_1,no significant pairs
750.ID_140:binLong:35_left_left__REDUCED__13510-13572___14683-14719__DOTS_1,no significant pairs
751.ID_140:binLong:55_left_left__REDUCED__4124-4197___4859-4939__DOTS_1,------------BASE-PAIRS IDENTIFIED - SEE TABLE OF SUGGESTED CO-VARYING POSITIONS------------
752.ID_140:binLong:57_left_left__REDUCED__2906-2954___3075-3133__DOTS_1,no significant pairs
753.ID_140:binLong:9_left_left__REDUCED__25306-25371___25396-25449__DOTS_1,no significant pairs
754.ID_140:binShort:1_left_left__REDUCED__12416-12480___12438-12497__DOTS_1,no significant pairs
755.ID_140:binShort:2_left_left__REDUCED__27462-27522___27502-27571__DOTS_1,no significant pairs
756.ID_140:binShort:3_left_left__REDUCED__4061-4125___4095-4151__DOTS_1,------------BASE-PAIRS IDENTIFIED - SEE TABLE OF SUGGESTED CO-VARYING POSITIONS------------
757.ID_141_left__REDUCED__9375-9452___10146-10183__DOTS_1,no significant pairs
758.ID_1410_left__REDUCED__13368-13429___14801-14843__DOTS_1,no significant pairs
759.ID_1411_left__REDUCED__18588-18635___21015-21093__DOTS_1,no significant pairs
76.ID_103:binLong:9_left_left__REDUCED__2380-2454___2652-2709__DOTS_1,no significant pairs
760.ID_1412_left__REDUCED__25678-25730___25754-25789__DOTS_1,no significant pairs
761.ID_1413_left__REDUCED__817-898___1540-1591__DOTS_1,no significant pairs
762.ID_1414_left__REDUCED__6124-6172___6271-6342__DOTS_1,no significant pairs
763.ID_1415_left__REDUCED__2825-2852___2879-2928__DOTS_1,no significant pairs
764.ID_1416_left__REDUCED__2022-2057___2080-2133__DOTS_1,no significant pairs
765.ID_1417_left__REDUCED__4100-4163___4973-5028__DOTS_1,no significant pairs
766.ID_1418_left__REDUCED__13569-13635___14516-14576__DOTS_1,no significant pairs
767.ID_1419_left__REDUCED__15890-15931___16040-16089__DOTS_1,no significant pairs
768.ID_141:binLong:2_left_left__REDUCED__5837-5893___7495-7538__DOTS_1,no significant pairs
769.ID_141:binLong:23_left_left__REDUCED__19838-19941___20049-20132__DOTS_1,no significant pairs
77.ID_103:binShort:1_left_left__REDUCED__20269-20307___20300-20371__DOTS_1,no significant pairs
770.ID_141:binLong:25_left_left__REDUCED__10376-10435___10609-10665__DOTS_1,no significant pairs
771.ID_141:binLong:4_left_left__REDUCED__13600-13654___14504-14579__DOTS_1,no significant pairs
772.ID_141:binLong:5_left_left__REDUCED__25409-25460___25768-25812__DOTS_1,no significant pairs
773.ID_141:binLong:7_left_left__REDUCED__4148-4189___4247-4329__DOTS_1,no significant pairs
774.ID_141:binShort:1_left_left__REDUCED__19651-19704___19673-19740__DOTS_1,no significant pairs
775.ID_142_left__REDUCED__14962-15025___15038-15111__DOTS_1,no significant pairs
776.ID_1420_left__REDUCED__1909-1980___2940-2974__DOTS_1,no significant pairs
777.ID_1421_left__REDUCED__11949-11994___12006-12064__DOTS_1,no significant pairs
778.ID_1422_left__REDUCED__747-839___1574-1631__DOTS_1,no significant pairs
779.ID_1423_left__REDUCED__20163-20239___20769-20814__DOTS_1,no significant pairs
78.ID_103:binShort:2_left_left__REDUCED__5636-5688___5671-5729__DOTS_1,no significant pairs
780.ID_1424_left__REDUCED__11218-11274___11302-11361__DOTS_1,no significant pairs
781.ID_1425_left__REDUCED__11463-11534___11699-11784__DOTS_1,no significant pairs
782.ID_1426_left__REDUCED__13532-13589___14630-14697__DOTS_1,no significant pairs
783.ID_1427_left__REDUCED__12863-12924___13083-13146__DOTS_1,no significant pairs
784.ID_1428_left__REDUCED__9369-9437___10144-10183__DOTS_1,no significant pairs
785.ID_1429_left__REDUCED__28365-28449___28950-29038__DOTS_1,------------BASE-PAIRS IDENTIFIED - SEE TABLE OF SUGGESTED CO-VARYING POSITIONS------------
786.ID_142:binLong:16_left_left__REDUCED__25403-25452___25749-25803__DOTS_1,no significant pairs
787.ID_142:binLong:26_left_left__REDUCED__7937-7997___8049-8130__DOTS_1,no significant pairs
788.ID_142:binLong:3_left_left__REDUCED__16705-16768___16843-16916__DOTS_1,no significant pairs
789.ID_142:binShort:1_left_left__REDUCED__16891-16934___16921-16981__DOTS_1,no significant pairs
79.ID_104_left__REDUCED__7769-7833___8196-8267__DOTS_1,------------BASE-PAIRS IDENTIFIED - SEE TABLE OF SUGGESTED CO-VARYING POSITIONS------------
790.ID_142:binShort:3_left_left__REDUCED__5485-5559___5533-5583__DOTS_1,no significant pairs
791.ID_143_left__REDUCED__28827-28883___28927-28985__DOTS_1,no significant pairs
792.ID_1430_left__REDUCED__4410-4455___4596-4659__DOTS_1,no significant pairs
793.ID_1431_left__REDUCED__11859-11903___11910-11972__DOTS_1,no significant pairs
794.ID_1432_left__REDUCED__2109-2150___2695-2748__DOTS_1,no significant pairs
795.ID_1433_left__REDUCED__7529-7589___8242-8325__DOTS_1,no significant pairs
796.ID_1434_left__REDUCED__23187-23241___23581-23622__DOTS_1,no significant pairs
797.ID_1435_left__REDUCED__9555-9618___10909-10966__DOTS_1,no significant pairs
